Socioeconomic Score,Study Hours,Sleep Hours,Attendance (%),Grades
0.5204334359578171,-0.29564433944804364,-1.4941276581220182,0.639527500525896,34.0
1.1607246987787496,-0.7701033693022268,0.4033976419310285,-0.5600186761361897,37.0
-0.7912007080627944,-0.9282563792536213,-1.7860546273609488,-1.5882011132751204,33.0
-0.06388068004470947,-0.40107967941564,0.11147067269209796,0.03975441219485313,34.0
0.6869099300525018,0.705991390244121,0.03848893038236563,-0.04592745756672442,45.0
-0.9487943717458033,-0.5592326893670343,-0.8372919773344248,0.1254362819564307,35.0
-0.5499476286491308,-0.40107967941564,0.9872515804088897,-1.1597917644672326,33.0
-0.34874386221224757,1.3913211000334966,-0.2534380388565643,-0.21729119708987954,49.0
-1.0680616852474,0.811426730211717,0.6223428688602268,-0.4743368063746122,43.0
-0.5046145630998882,-0.8228210392860249,1.2791785496478203,-0.4743368063746122,34.0
-1.1463990603434733,0.17881469040613976,-0.3264197811662973,-0.6457005458977673,35.0
-1.3653301995415892,0.389685370341332,1.2791785496478203,1.3249824586185164,38.0
1.3929035074701408,-1.297280069140208,-0.10747455423709901,-0.21729119708987954,33.0
1.7061764317301942,2.6038275096608534,-0.6913284927149601,-1.5025192435135428,88.0
-1.5437908570796124,1.180450420098304,0.6223428688602268,-0.21729119708987954,47.0
-1.0258682407919397,-0.45379734939943794,0.9142698380991574,0.8108912400490511,34.0
-0.6929918287268085,-0.45379734939943794,0.8412880957894238,1.8390736771879819,33.0
-1.039498790906408,-1.7190214290105932,0.4763793842407609,-0.8170642854209224,34.0
0.9363566547596942,-0.5065150193832361,0.4033976419310285,0.38248189124116333,34.0
0.7238196219355,2.0239331398390745,-0.3994015234760296,1.8390736771879819,58.0
0.4563392199701207,-0.5065150193832361,0.8412880957894238,1.582028067903249,35.0
-0.39733141304162994,-0.8228210392860249,-1.348164173502553,0.21111815171800824,35.0
-0.9631906831026574,-0.7701033693022268,-1.859036369670681,-0.4743368063746122,34.0
0.07962297677839955,-0.40107967941564,-1.4211459158122859,0.1254362819564307,34.0
-0.22771529785316308,-0.5065150193832361,-1.2751824311928206,-1.4168373737519653,34.0
0.06737079690022596,2.340239159741863,-0.5453650080954948,1.3249824586185164,61.0
-0.5913753118622056,2.287521489758065,-1.2022006888830876,2.181801156234292,60.0
0.1375528147648894,2.234803819774267,-2.150963338909612,1.1536187190953613,60.0
0.5248365631015357,-0.19020899948044726,-0.18045629654683198,1.1536187190953613,33.0
-1.5821172072610248,-0.5065150193832361,0.4763793842407609,0.2968000214795858,33.0
-1.5028226306119694,-1.8771744389619875,-0.6183467504052272,-1.074109894705655,34.0
-1.6546730849770843,-0.29564433944804364,-1.4211459158122859,-0.3029730668514571,35.0
-1.1406558510255793,-0.5592326893670343,0.4033976419310285,-0.6457005458977673,34.0
0.21474154799738382,-0.6119503593508324,0.6953246111699591,-1.3311555039903877,34.0
0.6920022423143679,-1.4027154091078045,1.060233322718622,1.2393005888569388,35.0
-1.0339470218991105,1.2331680900821023,-1.5671094004317505,0.7252093702874736,48.0
-1.1028655337138373,-0.13749132949664933,-0.03449281192736669,0.639527500525896,35.0
0.38225181976928935,-0.5065150193832361,-0.5453650080954948,-0.38865493661303463,34.0
0.5212757733244415,-1.0336917192212174,-1.056237204263623,-0.04592745756672442,33.0
1.6972170251942795,0.6005560502765247,-0.10747455423709901,1.6677099376648266,66.0
-1.7169294739830543,1.8130624599038816,0.4763793842407609,0.38248189124116333,54.0
1.3194670043253371,0.8641444001955154,0.11147067269209796,-1.074109894705655,57.0
-1.5025546141771342,1.0222974101469096,1.2061968073380867,0.8108912400490511,46.0
1.5524498623212337,-0.40107967941564,0.2574341573115639,1.4963461981416715,47.0
-0.7605319703052409,-0.6646680293346307,1.3521602919575526,-1.5882011132751204,33.0
-0.4152119380513397,-0.3483620094318418,-0.9102737196441578,-0.4743368063746122,33.0
-1.4159087296011748,0.6532737202603226,0.9872515804088897,0.4681637610027409,41.0
-1.3447695101835289,-0.7173856993184285,-0.9832554619538901,-1.2454736342288102,33.0
0.7726369011375983,1.4440387700172945,1.1332150650283543,0.21111815171800824,54.0
1.5224320216197078,1.8657801298876795,0.3304158996212962,2.181801156234292,70.0
0.7351146002606913,2.1293684798066703,-0.4723832657857619,3.552711072419533,58.0
-1.5757996770113412,-0.29564433944804364,1.2791785496478203,-0.7313824156593448,35.0
-0.5233757135383417,-0.7173856993184285,-0.8372919773344248,-0.9884280249440776,33.0
-0.8995942119225122,-1.0864093892050155,1.2791785496478203,-1.5025192435135428,34.0
-1.11301187017545,1.127732750114506,-1.2751824311928206,0.38248189124116333,46.0
1.4209303689414632,0.17881469040613976,0.11147067269209796,0.8965731098106287,49.0
-1.2483218817050306,-0.5065150193832361,1.3521602919575526,0.38248189124116333,34.0
-1.3903323041054871,0.49512071030892835,-1.859036369670681,-0.38865493661303463,38.0
-0.6331092995722347,-0.3483620094318418,-2.150963338909612,0.4681637610027409,35.0
-0.36823248583096746,-0.3483620094318418,0.7683063534796915,0.4681637610027409,33.0
-1.081768811486107,1.3386034300496983,0.5493611265504945,-0.4743368063746122,49.0
0.20367629804490797,1.180450420098304,-0.4723832657857619,0.21111815171800824,46.0
0.6557051594252783,-1.191844729172612,-1.2022006888830876,-0.6457005458977673,33.0
0.10198320505606677,-0.40107967941564,0.11147067269209796,-0.6457005458977673,34.0
-0.2353346222149023,-0.03205598952905296,0.4033976419310285,-0.9884280249440776,34.0
-0.9757491674777853,-0.5065150193832361,-0.2534380388565643,0.639527500525896,34.0
0.8785416809595621,1.4440387700172945,-2.150963338909612,-0.13160932732830197,51.0
-0.28713837026230554,-0.3483620094318418,0.11147067269209796,0.639527500525896,34.0
-0.7071966997730661,-1.5608684190591988,-0.6913284927149601,-1.2454736342288102,35.0
-1.4104718247802353,-0.8228210392860249,0.03848893038236563,-1.4168373737519653,35.0
-1.0867845476237343,-0.5065150193832361,0.4033976419310285,-0.04592745756672442,34.0
0.005688728826045513,1.496756440001093,0.11147067269209796,2.0104374167111367,50.0
1.1943799053816078,-0.7173856993184285,0.9142698380991574,-0.9027461551825,37.0
-0.9196571564730215,-0.6119503593508324,0.6953246111699591,0.5538456307643185,34.0
1.4908443703712915,-0.40107967941564,-1.4211459158122859,-0.3029730668514571,45.0
1.5588822567572749,0.12609702042234133,0.6223428688602268,0.03975441219485313,54.0
1.5726276710581009,-0.24292666946424568,0.6953246111699591,-0.9884280249440776,53.0
-0.47796607186486056,-0.3483620094318418,1.2791785496478203,1.753391807426404,34.0
-1.481189875514569,-0.40107967941564,0.7683063534796915,-0.3029730668514571,35.0
0.22844867423609072,-0.7701033693022268,0.6953246111699591,0.03975441219485313,35.0
0.19349167352117613,-0.5065150193832361,-2.150963338909612,-0.9027461551825,33.0
1.197289798102674,1.9712154698552764,0.11147067269209796,0.03975441219485313,64.0
-0.5421368639767952,-1.3499977391240063,0.4033976419310285,-0.8170642854209224,33.0
-1.0910728105810952,-0.29564433944804364,0.5493611265504945,0.5538456307643185,33.0
0.022688628407011486,1.602191779968689,0.6953246111699591,0.03975441219485313,53.0
0.18261786387929715,-0.5065150193832361,-1.6400911427414835,-0.13160932732830197,34.0
1.110988506085788,1.0750150801307077,0.3304158996212962,-0.6457005458977673,57.0
0.007067099062339729,-0.3483620094318418,-1.2751824311928206,-0.6457005458977673,35.0
-1.2206396127927817,-0.45379734939943794,0.4763793842407609,-0.13160932732830197,34.0
0.5948271406556027,-0.45379734939943794,0.03848893038236563,0.7252093702874736,35.0
-1.145058978169298,-0.40107967941564,0.2574341573115639,1.410664328380094,35.0
-1.0777485649635814,1.3386034300496983,-0.03449281192736669,1.0679368493337837,49.0
1.460979681918243,-0.9282563792536213,0.03848893038236563,-1.1597917644672326,40.0
-1.6206732858151525,-1.2445623991564099,0.11147067269209796,-0.6457005458977673,33.0
-0.13781492799706394,-0.3483620094318418,0.7683063534796915,-1.3311555039903877,35.0
0.5601381563755237,-0.45379734939943794,-0.3994015234760296,-0.6457005458977673,35.0
1.1616436122696128,-0.6646680293346307,-0.03449281192736669,-0.5600186761361897,36.0
-0.4898353711218413,1.127732750114506,-1.7130728850512158,-0.21729119708987954,47.0
-0.2606047432136357,1.4440387700172945,0.2574341573115639,0.8108912400490511,49.0
1.6519605357692753,-0.6646680293346307,0.4033976419310285,-1.1597917644672326,50.0
-0.21971309287023097,-1.7717390989943913,-1.6400911427414835,-0.4743368063746122,33.0
-0.9250557732318418,-0.40107967941564,1.425142034267285,-0.5600186761361897,34.0
-0.31240849126103876,-0.5065150193832361,0.03848893038236563,0.21111815171800824,34.0
-0.7996623697911581,1.8130624599038816,-1.2022006888830876,0.1254362819564307,53.0
-1.5709753811843101,1.8657801298876795,-1.6400911427414835,0.4681637610027409,55.0
-0.24184359277518222,-0.5065150193832361,-1.7860546273609488,-0.7313824156593448,33.0
1.1196416081247484,-0.6119503593508324,0.3304158996212962,-1.3311555039903877,38.0
0.5954397496495116,1.2331680900821023,0.5493611265504945,-0.5600186761361897,49.0
1.4816552354626613,0.758709060227919,1.2791785496478203,-0.6457005458977673,60.0
0.6585384760221058,-0.5065150193832361,0.2574341573115639,0.8965731098106287,34.0
1.6284516656280295,0.23153236038993769,0.18445241500183157,1.410664328380094,57.0
-0.9221075924486563,0.758709060227919,0.4763793842407609,2.0104374167111367,42.0
-1.3859291769617685,-0.19020899948044726,-2.0049998542901464,-0.7313824156593448,33.0
0.769229263608981,-0.5592326893670343,1.2061968073380867,-0.6457005458977673,35.0
-0.5735713629767345,1.6549094499524872,0.18445241500183157,0.03975441219485313,53.0
-1.1466287887161888,-0.29564433944804364,1.2061968073380867,0.639527500525896,34.0
0.269570052952211,-0.7173856993184285,-1.348164173502553,-0.9884280249440776,35.0
-0.06495274578404989,2.234803819774267,-0.9832554619538901,0.21111815171800824,59.0
-0.21079197439643577,-0.29564433944804364,0.11147067269209796,-0.6457005458977673,34.0
-0.5647268206271779,1.6549094499524872,0.6953246111699591,0.03975441219485313,51.0
-0.7203677931421028,1.9184977998714776,-1.7130728850512158,1.4963461981416715,54.0
-0.8159347961918574,-0.3483620094318418,0.4763793842407609,0.38248189124116333,34.0
-1.4048817677108183,1.6549094499524872,0.5493611265504945,2.0961192864727143,52.0
-1.6056643654643896,-0.5065150193832361,0.11147067269209796,-0.21729119708987954,35.0
-1.0893115597236076,-0.6119503593508324,-0.8372919773344248,-1.074109894705655,34.0
0.841631989076564,2.234803819774267,-0.9102737196441578,0.8965731098106287,61.0
-0.6101364623006591,-1.4554330790916026,0.18445241500183157,-0.9884280249440776,34.0
0.5710119660174027,1.3913211000334966,1.060233322718622,-0.4743368063746122,53.0
0.7386753900377855,0.705991390244121,0.2574341573115639,1.6677099376648266,42.0
0.2710632873748634,-0.7173856993184285,-1.6400911427414835,-1.3311555039903877,34.0
1.5722447904369081,-0.5065150193832361,0.18445241500183157,1.3249824586185164,46.0
1.239636394806612,0.8641444001955154,1.3521602919575526,-0.9884280249440776,57.0
-1.1531377592764687,-0.5065150193832361,0.5493611265504945,-0.4743368063746122,33.0
-0.6054653187221054,-0.5065150193832361,0.4033976419310285,-0.38865493661303463,33.0
-1.1374013657454394,1.7076271199362854,-0.10747455423709901,0.1254362819564307,53.0
-0.639043949200725,2.182086149790468,-1.5671094004317505,1.1536187190953613,60.0
0.1274447663653962,-0.5065150193832361,0.5493611265504945,0.03975441219485313,35.0
0.6491961888649984,0.9168620701793133,1.3521602919575526,-0.38865493661303463,48.0
-0.2797487742732819,-0.40107967941564,0.9142698380991574,0.7252093702874736,34.0
1.2111883646519772,-0.7701033693022268,0.18445241500183157,-0.8170642854209224,38.0
-1.5088338563646981,-0.8228210392860249,1.2061968073380867,-1.4168373737519653,34.0
0.18950971506076994,0.8641444001955154,-0.2534380388565643,0.9822549795722062,44.0
1.565697531814509,-0.29564433944804364,0.6223428688602268,-0.21729119708987954,50.0
1.2975279447309822,-0.45379734939943794,1.060233322718622,-0.4743368063746122,43.0
-0.3377551883840106,0.49512071030892835,0.11147067269209796,2.0961192864727143,41.0
-0.7271447801372176,-1.666303759026795,0.18445241500183157,-0.04592745756672442,34.0
0.10332328723024188,0.9168620701793133,0.3304158996212962,1.0679368493337837,44.0
-0.6157265193700758,1.2331680900821023,0.5493611265504945,-0.04592745756672442,49.0
-0.9737964763097016,-0.45379734939943794,-2.150963338909612,-0.3029730668514571,34.0
0.7743598639329663,0.8641444001955154,-0.03449281192736669,0.4681637610027409,47.0
-0.5267833510669587,0.5478383802927262,0.03848893038236563,0.5538456307643185,40.0
-1.4117353308301719,0.17881469040613976,0.2574341573115639,1.4963461981416715,35.0
0.04918396739356178,-0.45379734939943794,1.1332150650283543,-0.5600186761361897,34.0
-0.9961567045873684,-0.5065150193832361,0.3304158996212962,-0.6457005458977673,33.0
1.146940996415804,1.0222974101469096,0.9142698380991574,-0.13160932732830197,54.0
0.3902923128143408,-0.3483620094318418,0.03848893038236563,0.8965731098106287,35.0
0.45231897344759503,0.17881469040613976,1.425142034267285,-0.38865493661303463,38.0
0.13269023087573922,1.0222974101469096,0.9142698380991574,1.9247555469495594,46.0
1.4636215582044745,1.0750150801307077,0.7683063534796915,-0.13160932732830197,62.0
1.4795876801082195,0.9168620701793133,1.425142034267285,0.21111815171800824,62.0
0.03513224859578153,1.496756440001093,-0.03449281192736669,-1.074109894705655,52.0
-0.6780594845002843,-0.7173856993184285,-1.2022006888830876,-1.3311555039903877,35.0
-1.0888138149160567,-1.3499977391240063,-0.9102737196441578,-0.9884280249440776,34.0
0.4611252277350327,-0.13749132949664933,1.2791785496478203,0.7252093702874736,33.0
-0.008401278033854279,0.389685370341332,0.03848893038236563,1.3249824586185164,37.0
-1.3757062643759175,1.2331680900821023,-0.18045629654683198,-0.7313824156593448,46.0
-0.07888960039547235,0.8641444001955154,0.11147067269209796,0.639527500525896,44.0
1.32689488837648,1.6549094499524872,0.18445241500183157,0.4681637610027409,63.0
0.2200635886319655,0.389685370341332,0.5493611265504945,-0.6457005458977673,39.0
-0.5633867384530027,-1.613586089042997,0.18445241500183157,-1.3311555039903877,34.0
0.5396540431417017,-0.5065150193832361,1.060233322718622,0.8108912400490511,33.0
1.579596098363812,-0.3483620094318418,-0.6913284927149601,2.181801156234292,47.0
-1.1020997724714514,-0.5592326893670343,1.425142034267285,-0.9884280249440776,34.0
-0.6591451818133537,-1.0864093892050155,-0.6913284927149601,-1.4168373737519653,33.0
0.025368792755361684,-0.40107967941564,-1.5671094004317505,-0.04592745756672442,34.0
-0.2958680484255043,-1.0864093892050155,1.2061968073380867,-0.5600186761361897,34.0
0.8316388048634286,-0.5065150193832361,-1.056237204263623,-0.3029730668514571,35.0
1.2193437218833865,-0.8228210392860249,1.2061968073380867,-1.074109894705655,38.0
-0.3782639581062222,-1.0336917192212174,0.4033976419310285,0.03975441219485313,33.0
-0.5030064644908779,-0.7173856993184285,0.11147067269209796,-0.9884280249440776,35.0
1.1382878943768442,-1.5081507490754005,0.9872515804088897,-0.5600186761361897,34.0
-0.668870349591654,-0.3483620094318418,1.2791785496478203,1.0679368493337837,34.0
0.6095297565094114,0.811426730211717,-0.5453650080954948,-0.13160932732830197,44.0
0.21680910335182554,0.49512071030892835,-0.3994015234760296,0.21111815171800824,38.0
-0.2282513307228333,-0.6646680293346307,0.6953246111699591,-0.21729119708987954,35.0
0.12893800078804862,2.4983921696932576,-0.9102737196441578,0.03975441219485313,62.0
-1.0507937692315992,-0.03205598952905296,0.7683063534796915,0.2968000214795858,32.0
-0.24747193790671812,-1.613586089042997,-1.056237204263623,-1.2454736342288102,34.0
-0.0028495090265570184,-0.5065150193832361,-0.9102737196441578,0.5538456307643185,33.0
-0.8328581196485849,-0.6119503593508324,0.7683063534796915,0.21111815171800824,34.0
1.2588187139283775,0.389685370341332,0.4763793842407609,-0.9884280249440776,50.0
0.4883480399018496,-0.24292666946424568,-0.3264197811662973,1.410664328380094,34.0
-1.661564936158557,-0.5065150193832361,0.9142698380991574,1.1536187190953613,33.0
0.7653621693349327,1.4440387700172945,-1.348164173502553,1.753391807426404,50.0
-1.6091485791172453,2.8674158595798445,-1.348164173502553,-0.9027461551825,66.0
1.275359156763912,-0.7173856993184285,0.4763793842407609,-0.3029730668514571,36.0
-0.4486374162814823,1.496756440001093,-0.2534380388565643,1.4963461981416715,51.0
-0.6349088384918414,0.9168620701793133,-0.18045629654683198,-0.04592745756672442,45.0
-1.165619667527358,2.0239331398390745,-1.9320181119804134,2.353164895757447,57.0
1.1835060957397288,2.7092628496284497,-1.4211459158122859,2.6102105050421796,67.0
1.2067852375082586,1.0222974101469096,0.5493611265504945,-1.5882011132751204,59.0
-1.6711369516883803,-0.7173856993184285,0.11147067269209796,-0.38865493661303463,34.0
0.4020850359470833,-1.7190214290105932,1.060233322718622,-1.4168373737519653,33.0
-0.15374276183868948,-0.5592326893670343,0.6953246111699591,-0.13160932732830197,33.0
0.22274375298031612,-0.5065150193832361,-0.4723832657857619,1.0679368493337837,34.0
0.45461625717475274,0.23153236038993769,-1.5671094004317505,0.21111815171800824,36.0
0.9012082137341831,-0.19020899948044726,-1.5671094004317505,-0.21729119708987954,34.0
-1.442863525333157,-1.4554330790916026,0.7683063534796915,-1.5025192435135428,34.0
-1.1778718474055319,-0.5065150193832361,0.3304158996212962,-0.04592745756672442,34.0
0.7948822652289074,1.602191779968689,0.4033976419310285,-1.074109894705655,59.0
-0.24521294224167994,-1.666303759026795,0.9142698380991574,-1.4168373737519653,34.0
-0.6682194525356262,-0.19020899948044726,0.6223428688602268,0.2968000214795858,36.0
-1.0935998226809684,1.2331680900821023,0.03848893038236563,-0.13160932732830197,47.0
0.42861866299575313,1.3913211000334966,-1.2022006888830876,-0.9027461551825,51.0
-1.5117437490857644,-0.5065150193832361,-0.10747455423709901,-0.5600186761361897,35.0
-0.5932897149681702,-1.9298921089457857,0.4033976419310285,-1.074109894705655,33.0
-0.935163821631335,1.0750150801307077,-2.150963338909612,0.03975441219485313,47.0
-1.54229762265696,0.9695797401631118,0.11147067269209796,1.1536187190953613,45.0
-1.1230816305128237,-0.24292666946424568,-0.2534380388565643,-0.04592745756672442,36.0
0.15918556986228996,-0.5065150193832361,1.1332150650283543,0.7252093702874736,33.0
-1.5736555455326608,-0.3483620094318418,0.7683063534796915,0.1254362819564307,33.0
1.6731338341212443,0.6532737202603226,1.425142034267285,0.8108912400490511,64.0
0.5386202654644808,-1.3499977391240063,0.8412880957894238,-0.38865493661303463,34.0
-0.47249087898180175,-1.8771744389619875,0.11147067269209796,-0.9027461551825,34.0
-0.11059211583024657,-0.0847736595128509,-0.3994015234760296,0.8965731098106287,34.0
-0.8131397676571492,-0.6119503593508324,-1.348164173502553,-0.8170642854209224,34.0
-0.5432472177782547,0.33696770035753404,-0.4723832657857619,0.639527500525896,38.0
0.5048884827373841,0.758709060227919,0.5493611265504945,-0.8170642854209224,46.0
1.3104310216651842,-1.7717390989943913,-0.18045629654683198,-0.13160932732830197,35.0
-1.0971606124580626,-1.3499977391240063,0.5493611265504945,-0.04592745756672442,35.0
1.164170624369486,0.758709060227919,0.2574341573115639,-0.04592745756672442,51.0
-0.9908346639527869,-0.45379734939943794,1.2791785496478203,0.639527500525896,34.0
-1.6035585220478283,-0.45379734939943794,0.9142698380991574,0.639527500525896,33.0
-1.2464457666611852,-0.3483620094318418,0.5493611265504945,-0.04592745756672442,33.0
1.4292771664834687,-0.40107967941564,1.2791785496478203,-0.9884280249440776,47.0
-0.14849729732834646,0.12609702042234133,1.3521602919575526,0.38248189124116333,35.0
-1.4640368236851258,-0.45379734939943794,-1.4211459158122859,0.639527500525896,33.0
1.5754609876549284,-0.7173856993184285,-2.0779815965998787,-0.9884280249440776,43.0
1.2972599282961477,-0.5065150193832361,1.060233322718622,0.38248189124116333,39.0
0.8688930893055,-0.45379734939943794,0.6953246111699591,-0.13160932732830197,35.0
1.485024584929159,0.17881469040613976,1.2791785496478203,0.9822549795722062,53.0
-0.9731072911915543,-0.40107967941564,1.060233322718622,0.21111815171800824,34.0
1.1503869220065404,-0.3483620094318418,0.6953246111699591,-0.3029730668514571,41.0
1.2654425486750152,2.445674499709459,-2.0779815965998787,-1.1597917644672326,70.0
1.0144260134209317,0.12609702042234133,-1.2751824311928206,-0.04592745756672442,37.0
-0.537657160708838,-0.45379734939943794,-0.6183467504052272,0.7252093702874736,34.0
0.9368543995672448,0.811426730211717,0.18445241500183157,0.38248189124116333,48.0
-0.8272680625791682,-0.7173856993184285,-0.03449281192736669,-0.3029730668514571,35.0
-0.5993775168451376,-0.5592326893670343,1.060233322718622,-0.13160932732830197,33.0
-1.359816718596411,1.4440387700172945,0.4033976419310285,0.5538456307643185,50.0
1.4905380658743372,1.3386034300496983,0.8412880957894238,0.8108912400490511,66.0
-0.7289060309947051,-0.19020899948044726,0.11147067269209796,2.0961192864727143,34.0
0.06235506076259848,-1.1391270591888139,-0.6913284927149601,-1.5025192435135428,32.0
1.576188460835195,-1.3499977391240063,1.060233322718622,-0.9027461551825,40.0
-0.5771321527538287,-0.29564433944804364,1.425142034267285,1.753391807426404,33.0
0.9511358467377411,-0.24292666946424568,-1.348164173502553,-0.13160932732830197,34.0
1.2160126604790082,-1.297280069140208,0.6953246111699591,-0.9027461551825,33.0
-0.23058690251211014,-1.8771744389619875,0.3304158996212962,-0.5600186761361897,32.0
-0.4285361836688535,1.2331680900821023,0.6953246111699591,0.9822549795722062,48.0
0.8450013385430617,1.0750150801307077,1.2061968073380867,0.21111815171800824,51.0
-0.949024100118519,-0.03205598952905296,0.4033976419310285,0.5538456307643185,34.0
1.3293836124142338,-0.5592326893670343,1.2791785496478203,0.8965731098106287,40.0
-0.3961061950538126,-0.5065150193832361,-2.0049998542901464,0.38248189124116333,34.0
0.2539868116696588,0.9695797401631118,1.060233322718622,-0.21729119708987954,47.0
1.1333870224255744,-0.13749132949664933,-0.9102737196441578,0.639527500525896,37.0
-1.0824579966042542,-0.7173856993184285,0.3304158996212962,-0.8170642854209224,35.0
0.3226755951116698,-0.5065150193832361,1.2061968073380867,-0.5600186761361897,33.0
1.3467281045542736,-0.40107967941564,-0.03449281192736669,-0.04592745756672442,41.0
-1.1390860404786882,-1.297280069140208,0.4763793842407609,-0.8170642854209224,34.0
-0.28204605800043964,0.28425003037373564,0.9872515804088897,-1.074109894705655,36.0
-1.665393742370486,0.5478383802927262,0.3304158996212962,1.410664328380094,40.0
-1.3450375266183638,2.7092628496284497,-0.6913284927149601,2.695892374803757,64.0
1.6817486480980852,-0.5065150193832361,0.5493611265504945,0.639527500525896,52.0
1.6299831881128015,-1.8244567689781894,1.060233322718622,-0.9884280249440776,37.0
-1.1026740934032409,-0.03205598952905296,0.6953246111699591,0.38248189124116333,35.0
0.8626521351800557,-1.982609778929584,-0.4723832657857619,-0.38865493661303463,34.0
0.534982899563148,-0.45379734939943794,-2.0049998542901464,0.2968000214795858,35.0
0.27083355900214745,0.28425003037373564,-1.2751824311928206,-0.21729119708987954,38.0
-0.922069304386537,-1.4554330790916026,1.3521602919575526,-1.074109894705655,33.0
0.321909833869284,-0.40107967941564,-0.10747455423709901,1.2393005888569388,35.0
-0.86831286517105,-0.5065150193832361,0.4033976419310285,-1.074109894705655,33.0
-1.4148749519239538,-0.29564433944804364,1.1332150650283543,0.21111815171800824,33.0
0.632004848973436,-0.0847736595128509,0.7683063534796915,0.4681637610027409,36.0
-0.2534831636594472,-0.45379734939943794,0.9142698380991574,-0.13160932732830197,34.0
1.2483277849076915,-0.40107967941564,-1.9320181119804134,-0.6457005458977673,36.0
0.6620992657992,0.5478383802927262,-1.7860546273609488,1.582028067903249,39.0
-1.7037583806140175,-0.7701033693022268,0.8412880957894238,0.4681637610027409,35.0
0.3934702219702421,-0.6119503593508324,-1.2022006888830876,-1.5025192435135428,34.0
-1.4087105739227477,0.5478383802927262,-2.0779815965998787,-0.5600186761361897,40.0
0.959367780093389,-0.45379734939943794,1.2061968073380867,1.410664328380094,33.0
1.6850031333782252,-0.45379734939943794,-0.03449281192736669,-1.074109894705655,53.0
0.09880529590016549,0.12609702042234133,0.8412880957894238,-0.13160932732830197,35.0
0.621131039331557,-0.5065150193832361,-0.2534380388565643,-0.4743368063746122,34.0
-1.154745857885479,-0.6646680293346307,-0.18045629654683198,-1.5882011132751204,33.0
-0.816662269372124,-0.6646680293346307,1.2061968073380867,-1.5882011132751204,34.0
0.7226709800719213,0.6005560502765247,-0.6913284927149601,-0.21729119708987954,41.0
-0.4363852364033085,-0.40107967941564,-0.9832554619538901,-0.04592745756672442,34.0
1.4652296568134846,-0.5065150193832361,1.060233322718622,0.8108912400490511,44.0
-0.4539211688539447,-0.45379734939943794,0.03848893038236563,0.8108912400490511,34.0
0.7113377136846107,1.0750150801307077,0.6953246111699591,0.639527500525896,48.0
-0.952929482454687,-0.5065150193832361,0.11147067269209796,0.639527500525896,33.0
0.5302734679224752,-0.6119503593508324,-1.056237204263623,-0.38865493661303463,35.0
-1.1657728197758352,-0.29564433944804364,0.2574341573115639,-0.8170642854209224,35.0
-1.3146750933577647,0.9168620701793133,1.2061968073380867,1.6677099376648266,44.0
1.4730021334237011,0.811426730211717,0.3304158996212962,-0.13160932732830197,59.0
-0.5853640861094765,-0.5065150193832361,0.7683063534796915,0.21111815171800824,35.0
-0.026090362732967786,-0.5592326893670343,1.1332150650283543,-0.4743368063746122,34.0
1.5272563174467388,0.6532737202603226,0.6953246111699591,-0.4743368063746122,61.0
0.844427017611272,-0.8228210392860249,0.11147067269209796,-1.3311555039903877,35.0
-1.5719325827372925,-0.40107967941564,0.9872515804088897,-0.9884280249440776,33.0
-0.12246141508722728,0.6532737202603226,0.3304158996212962,-0.6457005458977673,42.0
